ID	PBMCH01	PBMCH02	PBMCH03	PBMCH04	PBMCH05	PBMCH06	PBMCH07	PBMCH08	PBMCH09	PBMCH10	PBMCH11	PBMCH12	PBMCH13	PBMCB1	PBMCB4	PBMCB5	PBMCB2	PBMCB3	PBMCB6	PBMC02	PBMC03	PBMC01	PBMC04	PBMC05	PBMC06	PBMC07	PBMC08	PBMC09	PBMC10
NCBP2	0.60424113043775	0.605155233501172	0.49208275438397	0.103172974339845	0.311034470210938	0.780961999006491	0.36249986947446	-0.170289110723695	0.186626006735619	-0.386108548862895	0.336128169887496	0.597960332528546	0.272344916434459	-0.367097906822568	-0.293948114502598	-0.142422371882631	-0.138279818888829	-0.109214093512563	-0.0781555192509131	-0.957395552593864	-0.280504569832372	-0.244190086724538	-0.0125589577711871	-0.274659317770634	-0.202261402180476	0.210843692220875	-0.0801914186512178	-0.415744335494868	-0.710030423695773
PABPC1	-1.06577038263561	-0.72761264490418	-0.901267952894464	-0.0364632243882781	-0.861072945176197	-0.928782910304934	-0.0222515267252792	-0.582354926585694	0.065194122342719	0.271047916025923	-0.0214118698413994	-0.665187222989552	-0.778259874694626	-0.287083866387631	0.294501129491268	0.55999757034567	0.155503149806156	0.246481791760942	0.0709586261932049	0.732252708747541	0.365641726735678	0.046648482505951	0.468692405323315	1.07738912090001	0.974301355850445	0.502941473018051	0.106168471200824	0.456326629914368	0.483472667365749
PARN	-0.657890516704111	-0.378319895076388	-0.373068082178115	-0.323208941292807	-0.42996506984516	-0.120546310257252	-0.310716918693068	-0.304982523346311	-0.121811794544728	-0.110343079284089	-0.231392812802007	-0.372613547051445	-0.0232857771875778	-0.0673543468159448	0.0483464132919096	0.165606007081255	-0.237321337913832	-0.415252442079776	0.0874861418078332	0.455549388592248	0.184765477557692	0.601483356866529	0.111800147225363	0.400023529219082	0.695936284642602	0.533097012243346	0.386759810276013	0.431759598349792	0.37546022791896
PNLDC1	-1.71449908851637	0.0846138584093512	1.31777898738436	0.454778779871007	-1.71449908851637	-1.71449908851637	-1.71449908851637	-1.71449908851637	2.3893806779911	-1.71449908851637	-1.71449908851637	-1.71449908851637	-1.71449908851637	1.19098104671327	1.48428942435046	0.798904701750337	0.835282754562122	-1.71449908851637	2.20877156345594	2.39838628369316	2.28494351790882	1.80313394438011	-0.647647979256187	2.03398556362254	-1.71449908851637	-1.71449908851637	1.98692837505072	-1.71449908851637	1.66397665082571
PNRC1	-0.139986354669594	0.299872541157463	-0.228935272145218	0.126011406896017	-0.100910701847594	0.122651052948896	0.328786502966274	0.365633683956718	0.146455018327064	-0.130992064137828	0.187164941297697	0.0676522822681864	-0.109530644702351	0.20321927413034	0.316400100938496	0.36244077922281	0.282566573358503	0.299105609815054	0.355587628411168	-0.0991457296074429	-0.503404584290932	-0.640517185646528	-0.473202252885498	0.11688638953067	0.512653045546539	-0.401533512200098	-0.677919255559013	-0.252305831602493	-0.33470344147733
PNRC2	0.798735617192913	0.784974577088454	0.494883758205686	0.113203172212236	0.813464033132339	0.875277434157654	0.273291227499019	0.00407464298162985	0.607072833797503	-0.0692936958518562	0.415152837406236	0.25503407779401	0.42033308613315	-0.108182910116238	-0.226518638318273	-0.0904155460039462	0.074220314350379	-0.0857899409916509	0.000241499494290309	-1.07864097065461	-0.344273566932252	-0.898499054666665	-0.522064391195951	-0.428200729362977	-0.742993703053495	-0.518430793211754	-0.136159558731475	-0.0647326314934027	-0.615762980860966
PYM1	0.800975557574002	0.226931510735962	0.113040001478717	0.262937469896825	-0.700128844740367	-0.583056631727637	-0.0942112882230912	-1.26242312975435	0.271241259281128	-0.000892927920939535	-0.136144860308676	0.141018025379897	0.291486945031334	0.278448126974041	0.485749887273535	0.168348213221666	0.138437031949366	-0.00881140281714377	0.245560233054647	0.19685540641178	0.138702699637469	-0.379224230273989	0.560725893826099	0.508120412928051	-0.841589838268309	-0.330177129094776	-1.10172020208234	0.268402791144368	0.341399019412737
RBM8A	0.68609652431326	0.760326759128928	0.550124864343504	0.343530018219152	0.68070633891918	0.590033614536635	0.197657828877688	-0.0675390030681111	0.4888329654739	-0.209372603303922	0.563009462944478	-0.0183510968466383	0.729678558171798	0.228092126438389	-0.239880155891621	-0.302508071551333	0.0660700526752933	0.197483522345918	-0.0907300651017504	-0.398571848224346	-0.569398752483842	-0.514900790004406	0.0987611946253235	-1.18190295891523	-0.490693148611147	-0.438947559328009	-0.273592224288953	-0.771551354874708	-0.612464198519451
RC3H1	-0.190861309422003	-0.647990413885458	-0.444379211565796	0.0829566528592842	-0.438653931022426	-0.532327388717752	-0.380628436487562	-0.301701624689965	-0.176381997931365	-0.164578260168799	-0.3402822035155	-0.577839310113269	-0.276334608964394	-0.219066864363064	0.0840893097437885	-0.156221068945046	-0.296383531520995	0.125420622085214	-0.148550331532196	0.478127071718873	0.474082330723666	0.839165240354612	0.220031360489427	0.396985238437189	0.379563022994766	0.715517761362985	0.340011794930952	0.781419251952396	0.37481083519241
RNPS1	0.339450888177639	0.029221505384486	-0.353390240172594	0.205840731827227	-0.483398535145323	0.20811468259657	0.0530810558461816	0.00683874571220322	0.219566516846211	0.473832998996212	0.22400575908968	0.286838462397425	-0.0189742017614538	0.177828476621395	0.297982327785627	0.293002125295516	0.387233943387763	0.670434048879036	0.176055292035189	-0.595283000027742	-0.0191506080794213	-0.472104028867975	-0.63314808769641	-0.361353226879791	0.392756585926016	-0.173404467023529	-0.762551000132007	-0.350609753686774	-0.218716997331365
